,Date,Open,High,Low,Close,Volume,Change
0,1998-03-13,2848,2884,2777,2778,169544,
1,1998-03-14,2820,2820,2777,2815,73264,0.01331893448524113
2,1998-03-16,2748,2841,2748,2829,163512,0.00497335701598578
3,1998-03-17,2705,2798,2670,2743,274534,-0.030399434429126848
4,1998-03-18,2741,2777,2671,2778,140772,0.012759752096245025
5,1998-03-19,2777,2777,2727,2774,102308,-0.0014398848092153083
6,1998-03-20,2848,2848,2727,2807,105547,0.011896178803172397
7,1998-03-21,2787,2791,2735,2794,78182,-0.004631278945493422
8,1998-03-23,2799,2799,2713,2722,55290,-0.02576950608446671
9,1998-03-24,2741,2741,2684,2686,79438,-0.013225569434239581
10,1998-03-25,2705,2705,2620,2686,141891,0.0
11,1998-03-26,2671,2671,2635,2636,132074,-0.01861504095309008
12,1998-03-27,2649,2671,2599,2636,88425,0.0
13,1998-03-28,2635,2663,2620,2622,27364,-0.00531107738998482
14,1998-03-30,2492,2656,2492,2658,108352,0.013729977116704761
15,1998-03-31,2741,2741,2620,2629,96702,-0.010910458991723049
16,1998-04-01,2563,2670,2528,2672,82381,0.01635602890833021
17,1998-04-02,2578,2628,2541,2551,10804,-0.04528443113772451
18,1998-04-03,2456,2563,2385,2565,223022,0.005488043904351203
19,1998-04-04,2549,2599,2421,2600,86033,0.013645224171539905
20,1998-04-06,2592,2620,2471,2522,156485,-0.030000000000000027
21,1998-04-07,2550,2563,2499,2565,78881,0.01704996034892936
22,1998-04-08,2563,2563,2421,2422,25960,-0.05575048732943466
23,1998-04-09,2492,2563,2492,2565,101189,0.059042113955408704
24,1998-04-10,2492,2705,2492,2672,158030,0.04171539961013648
25,1998-04-11,2671,2705,2563,2708,115237,0.013473053892215647
26,1998-04-13,2698,2762,2635,2665,63430,-0.015878877400295366
27,1998-04-14,2635,2663,2574,2580,85476,-0.031894934333958735
28,1998-04-15,2578,2634,2534,2551,61050,-0.011240310077519355
29,1998-04-16,2635,2635,2495,2629,94169,0.030576244609956893
30,1998-04-17,2499,2584,2499,2529,11913,-0.03803727653100042
