,Date,Open,High,Low,Close,Volume,Change
0,2010-12-01,2046,2356,2018,2366,6387286,
1,2010-12-02,2347,2347,2027,2174,12340465,-0.08114961961115807
2,2010-12-03,2173,2173,1836,1845,4798224,-0.1513339466421343
3,2010-12-06,1854,1881,1680,1726,2726018,-0.06449864498644986
4,2010-12-07,1735,1799,1680,1708,1941921,-0.010428736964078755
5,2010-12-08,1699,1762,1680,1708,1699023,0.0
6,2010-12-09,1708,1781,1699,1717,1996872,0.005269320843091396
7,2010-12-10,1726,1735,1580,1589,1505322,-0.07454863133372158
8,2010-12-13,1644,1644,1552,1599,1014712,0.006293266205160464
9,2010-12-14,1589,1607,1561,1571,605579,-0.01751094434021261
10,2010-12-15,1561,1616,1525,1580,1081041,0.005728835136855404
11,2010-12-16,1607,1607,1534,1544,659007,-0.02278481012658229
12,2010-12-17,1543,1543,1498,1498,485894,-0.029792746113989632
13,2010-12-20,1488,1488,1388,1416,587364,-0.05473965287049398
14,2010-12-21,1406,1470,1397,1425,693675,0.006355932203389925
15,2010-12-22,1443,1479,1406,1434,393537,0.006315789473684275
16,2010-12-23,1433,1443,1379,1388,427187,-0.03207810320781035
17,2010-12-24,1370,1388,1169,1306,456654,-0.05907780979827093
18,2010-12-27,1306,1333,1269,1352,301139,0.03522205206738138
19,2010-12-28,1342,1351,1315,1343,278490,-0.006656804733727761
20,2010-12-29,1351,1525,1351,1535,1848588,0.14296351451973188
21,2010-12-30,1616,1689,1488,1535,4464310,0.0
22,2011-01-03,1525,1616,1470,1599,2727648,0.04169381107491854
23,2011-01-04,1589,1607,1516,1535,1139035,-0.04002501563477179
24,2011-01-05,1507,1607,1507,1608,1256263,0.04755700325732892
25,2011-01-06,1662,1845,1625,1681,8531117,0.045398009950248674
26,2011-01-07,1680,1680,1625,1681,921385,0.0
27,2011-01-10,1635,1909,1635,1927,2742333,0.14634146341463405
28,2011-01-11,1927,1963,1671,1726,5387211,-0.10430721328489878
29,2011-01-12,1726,1744,1607,1626,1278523,-0.05793742757821552
30,2011-01-13,1625,1662,1561,1571,772287,-0.03382533825338252
31,2011-01-14,1570,1607,1534,1544,487446,-0.017186505410566544
32,2011-01-17,1525,1570,1507,1544,373723,0.0
33,2011-01-18,1543,1598,1525,1544,429464,0.0
34,2011-01-19,1552,1570,1525,1544,279263,0.0
35,2011-01-20,1543,1552,1461,1480,309299,-0.041450777202072575
36,2011-01-21,1479,1507,1433,1452,347059,-0.018918918918918948
37,2011-01-24,1461,1507,1443,1489,198872,0.025482093663911742
38,2011-01-25,1507,1507,1452,1462,219735,-0.01813297515110812
39,2011-01-26,1461,1470,1433,1471,197470,0.006155950752394057
40,2011-01-27,1461,1525,1461,1525,220340,0.03670972127804206
41,2011-01-28,1525,1534,1498,1516,117798,-0.005901639344262244
42,2011-01-31,1507,1507,1433,1480,156864,-0.0237467018469657
43,2011-02-01,1461,1488,1433,1452,109601,-0.018918918918918948
44,2011-02-07,1443,1452,1415,1443,96149,-0.006198347107438051
45,2011-02-08,1452,1452,1424,1443,89894,0.0
46,2011-02-09,1433,1433,1370,1398,175360,-0.03118503118503113
47,2011-02-10,1397,1406,1370,1388,115275,-0.007153075822603716
48,2011-02-11,1388,1415,1388,1425,132981,0.026657060518731956
49,2011-02-14,1443,1452,1406,1434,120548,0.006315789473684275
50,2011-02-15,1424,1424,1388,1416,98121,-0.012552301255230103
51,2011-02-16,1397,1424,1388,1416,72416,0.0
52,2011-02-17,1397,1415,1324,1370,137984,-0.03248587570621464
53,2011-02-18,1370,1370,1351,1361,47119,-0.006569343065693456
54,2011-02-21,1361,1388,1342,1370,60570,0.006612784717119791
55,2011-02-22,1361,1361,1315,1343,70918,-0.019708029197080257
56,2011-02-23,1333,1333,1306,1334,76275,-0.006701414743112477
57,2011-02-24,1333,1415,1315,1343,73321,0.006746626686656709
58,2011-02-25,1342,1342,1315,1324,73956,-0.014147431124348464
59,2011-02-28,1324,1324,1296,1306,33314,-0.013595166163142047
60,2011-03-02,1287,1315,1278,1315,27280,0.006891271056661541
61,2011-03-03,1306,1333,1306,1334,56298,0.01444866920152088
62,2011-03-04,1333,1370,1315,1343,97138,0.006746626686656709
63,2011-03-07,1324,1361,1324,1352,48401,0.006701414743112366
64,2011-03-08,1342,1452,1342,1452,219333,0.07396449704142016
65,2011-03-09,1424,1461,1388,1416,87725,-0.024793388429752095
66,2011-03-10,1406,1424,1379,1407,53716,-0.006355932203389814
67,2011-03-11,1379,1388,1361,1388,38653,-0.013503909026297056
68,2011-03-14,1388,1388,1287,1315,66089,-0.05259365994236309
69,2011-03-15,1296,1315,1159,1233,144629,-0.06235741444866916
70,2011-03-16,1205,1269,1205,1261,165198,0.0227088402270883
71,2011-03-17,1224,1260,1214,1270,113639,0.007137192704202988
72,2011-03-18,1260,1296,1251,1288,144712,0.014173228346456623
73,2011-03-21,1269,1333,1269,1343,71607,0.04270186335403725
74,2011-03-22,1351,1388,1324,1388,112117,0.033507073715562274
75,2011-03-23,1388,1415,1361,1425,85286,0.026657060518731956
76,2011-03-24,1415,1415,1388,1425,89493,0.0
77,2011-03-25,1415,1415,1397,1434,57461,0.006315789473684275
78,2011-03-28,1443,1443,1406,1443,121351,0.006276150627614996
79,2011-03-29,1443,1443,1388,1434,132447,-0.006237006237006182
80,2011-03-30,1433,1443,1406,1434,69420,0.0
81,2011-03-31,1443,1443,1415,1434,76568,0.0
82,2011-04-01,1415,1433,1397,1425,78072,-0.006276150627615107
83,2011-04-04,1397,1415,1388,1425,67095,0.0
84,2011-04-05,1433,1616,1415,1635,927856,0.1473684210526316
85,2011-04-06,1680,1744,1598,1699,1855976,0.03914373088685008
86,2011-04-07,1708,1927,1644,1662,1877750,-0.021777516185991774
87,2011-04-08,1671,1717,1616,1662,611606,0.0
88,2011-04-11,1653,1680,1561,1580,421015,-0.04933814681107096
89,2011-04-12,1589,1607,1488,1498,294584,-0.051898734177215244
90,2011-04-13,1488,1552,1479,1516,221059,0.012016021361815676
91,2011-04-14,1516,1735,1516,1745,875830,0.15105540897097636
92,2011-04-15,1817,1826,1625,1690,994754,-0.03151862464183386
93,2011-04-18,1735,1854,1680,1726,1985853,0.02130177514792897
94,2011-04-19,1699,1799,1653,1662,762352,-0.037079953650057895
95,2011-04-20,1653,1717,1625,1690,405754,0.016847172081829065
96,2011-04-21,1708,1772,1635,1653,413550,-0.02189349112426031
97,2011-04-22,1644,1708,1635,1653,184132,0.0
98,2011-04-25,1662,1717,1635,1726,186049,0.04416212946158504
99,2011-04-26,1717,1735,1662,1699,161274,-0.015643105446118244
100,2011-04-27,1735,1735,1644,1662,203342,-0.021777516185991774
101,2011-04-28,1644,1708,1570,1589,203917,-0.04392298435619735
102,2011-04-29,1580,1625,1507,1635,312840,0.028949024543738267
103,2011-05-02,1616,1616,1561,1580,77976,-0.033639143730886834
104,2011-05-03,1580,1580,1507,1571,104202,-0.0056962025316456
105,2011-05-04,1671,1671,1543,1599,46442,0.017823042647994836
106,2011-05-06,1552,1598,1507,1599,46088,0.0
107,2011-05-09,1589,1625,1561,1608,61158,0.0056285178236397115
108,2011-05-11,1525,1625,1479,1498,133574,-0.06840796019900497
109,2011-05-12,1498,1543,1452,1471,101260,-0.018024032042723626
110,2011-05-13,1470,1507,1470,1507,41031,0.024473147518694782
111,2011-05-16,1461,1516,1461,1489,34938,-0.011944260119442607
112,2011-05-17,1443,1507,1443,1498,41409,0.006044325050369448
113,2011-05-18,1516,1516,1443,1489,48911,-0.006008010680907838
114,2011-05-19,1479,1525,1433,1443,94933,-0.03089321692411018
115,2011-05-20,1488,1488,1406,1443,22002,0.0
