,Date,Open,High,Low,Close,Volume,Change
0,2016-06-24,9600,9600,9600,9600,0,
1,2016-06-27,9600,9600,9600,9600,0,0.0
2,2016-06-28,9600,9600,9600,9600,0,0.0
3,2016-06-29,9600,9600,9600,9600,0,0.0
4,2016-06-30,9600,9600,9600,9600,0,0.0
5,2016-07-01,9600,9600,9600,9600,0,0.0
6,2016-07-04,9600,9600,9600,9600,0,0.0
7,2016-07-05,9600,9600,9600,9600,0,0.0
8,2016-07-06,9600,9600,9600,9600,0,0.0
9,2016-07-07,9600,9600,9600,9600,0,0.0
10,2016-07-08,9600,9600,9600,9600,0,0.0
11,2016-07-11,9600,9600,9600,9600,0,0.0
12,2016-07-12,9600,9600,9600,9600,0,0.0
13,2016-07-13,9600,9600,9600,9600,0,0.0
14,2016-07-14,9600,9600,9600,9600,0,0.0
15,2016-07-15,9600,9600,9600,9600,0,0.0
16,2016-07-18,9600,9600,9600,9600,0,0.0
17,2016-07-19,9600,9600,9600,9600,0,0.0
18,2016-07-20,9600,9600,9600,9600,0,0.0
19,2016-07-21,9600,9600,9600,9600,0,0.0
20,2016-07-22,9600,9600,9600,9600,0,0.0
21,2016-07-25,9600,9600,9600,9600,0,0.0
22,2016-07-26,9600,9600,9600,9600,0,0.0
23,2016-07-27,9600,9600,9600,9600,0,0.0
24,2016-07-28,9600,9600,9600,9600,0,0.0
25,2016-07-29,9600,9600,9600,9600,0,0.0
26,2016-08-01,9600,9600,9600,9600,0,0.0
27,2016-08-02,9600,9600,9600,9600,0,0.0
28,2016-08-03,9600,9600,9600,9600,0,0.0
29,2016-08-04,9600,9600,9600,9600,0,0.0
30,2016-08-05,9600,9600,9600,9600,0,0.0
31,2016-08-08,9600,9600,9600,9600,0,0.0
32,2016-08-09,9600,9600,9600,9600,0,0.0
33,2016-08-10,9600,9600,9600,9600,0,0.0
34,2016-08-11,9600,9600,9600,9600,0,0.0
35,2016-08-12,9600,9600,9600,9600,0,0.0
36,2016-08-16,9600,9600,9600,9600,0,0.0
37,2016-08-17,9600,9600,9600,9600,0,0.0
38,2016-08-18,9600,9600,9600,9600,0,0.0
39,2016-08-19,9600,9600,9600,9600,0,0.0
40,2016-08-22,9600,9600,9600,9600,0,0.0
41,2016-08-23,9600,9600,9600,9600,0,0.0
42,2016-08-24,9600,9600,9600,9600,0,0.0
43,2016-08-25,9600,9600,9600,9600,0,0.0
44,2016-08-26,9600,9600,9600,9600,0,0.0
45,2016-08-29,9600,9600,9600,9600,0,0.0
46,2016-08-30,9600,9600,9600,9600,0,0.0
47,2016-08-31,9600,9600,9600,9600,0,0.0
48,2016-09-01,9600,9600,9600,9600,0,0.0
49,2016-09-02,9600,9600,9600,9600,0,0.0
50,2016-09-05,9600,9600,9600,9600,0,0.0
51,2016-09-06,9600,9600,9600,9600,0,0.0
52,2016-09-07,9600,9600,9600,9600,0,0.0
53,2016-09-08,9600,9600,9600,9600,0,0.0
54,2016-09-09,9600,9600,9600,9600,0,0.0
55,2016-09-12,9600,9600,9600,9600,0,0.0
56,2016-09-13,9600,9600,9600,9600,0,0.0
57,2016-09-19,9600,9600,9600,9600,0,0.0
58,2016-09-20,9600,9600,9600,9600,0,0.0
59,2016-09-21,9600,9600,9600,9600,0,0.0
60,2016-09-22,10000,10000,10000,10000,0,0.04166666666666674
61,2016-09-23,10000,10000,10000,10000,0,0.0
62,2016-09-26,10000,10000,10000,10000,0,0.0
63,2016-09-27,10000,10000,10000,10000,0,0.0
64,2016-09-28,10000,10000,10000,10000,0,0.0
65,2016-09-29,10000,10000,10000,10000,0,0.0
66,2016-09-30,10000,10000,10000,10000,0,0.0
67,2016-10-04,10000,10000,10000,10000,0,0.0
68,2016-10-05,10000,10000,10000,10000,0,0.0
69,2016-10-06,10000,10000,10000,10000,0,0.0
70,2016-10-07,10000,10000,10000,10000,0,0.0
71,2016-10-10,10000,10000,10000,10000,0,0.0
72,2016-10-11,10000,10000,10000,10000,0,0.0
73,2016-10-12,10000,10000,10000,10000,0,0.0
74,2016-10-13,10000,10000,10000,10000,0,0.0
75,2016-10-14,10000,10000,10000,10000,0,0.0
76,2016-10-17,10000,10000,10000,10000,0,0.0
77,2016-10-18,10000,10000,10000,10000,0,0.0
78,2016-10-19,10000,10000,10000,10000,0,0.0
79,2016-10-20,10000,10000,10000,10000,0,0.0
80,2016-10-21,10000,10000,10000,10000,0,0.0
81,2016-10-24,10000,10000,10000,10000,0,0.0
82,2016-10-25,10000,10000,10000,10000,0,0.0
83,2016-10-26,10000,10000,10000,10000,0,0.0
84,2016-10-27,10000,10000,10000,10000,0,0.0
85,2016-10-28,10000,10000,10000,10000,0,0.0
86,2016-10-31,10500,10500,10500,10500,1,0.050000000000000044
87,2016-11-01,10500,10500,10500,10500,0,0.0
88,2016-11-02,10500,10500,10500,10500,0,0.0
89,2016-11-03,10500,10500,10500,10500,0,0.0
90,2016-11-04,10500,10500,10500,10500,0,0.0
91,2016-11-07,10500,10500,10500,10500,0,0.0
92,2016-11-08,10500,10500,10500,10500,0,0.0
93,2016-11-09,10500,10500,10500,10500,0,0.0
94,2016-11-10,10600,12000,10600,12000,500,0.1428571428571428
95,2016-11-11,10200,12000,10200,12000,2,0.0
96,2016-11-14,11250,12000,11250,12000,101,0.0
97,2016-11-15,10650,11250,10650,11250,100,-0.0625
98,2016-11-16,11550,11550,10900,11550,102,0.026666666666666616
99,2016-11-17,12000,12000,12000,12000,1,0.03896103896103886
100,2016-11-18,11500,11500,10850,11500,102,-0.04166666666666663
101,2016-11-21,10500,13200,10500,13200,101,0.14782608695652177
102,2016-11-22,11250,11900,11250,11900,102,-0.09848484848484851
103,2016-11-23,10150,10750,10150,10750,104,-0.09663865546218486
104,2016-11-24,9150,11500,9150,11500,2,0.06976744186046502
105,2016-11-25,10350,10350,10350,10350,0,-0.09999999999999998
106,2016-11-28,8900,11500,8900,11400,4,0.10144927536231885
107,2016-11-29,10800,10800,10800,10800,0,-0.052631578947368474
108,2016-11-30,10800,10800,10800,10800,0,0.0
109,2016-12-01,10800,10800,10800,10800,0,0.0
110,2016-12-02,10800,10800,10800,10800,0,0.0
111,2016-12-05,10800,10800,10800,10800,0,0.0
112,2016-12-06,10800,10800,10800,10800,0,0.0
113,2016-12-07,10000,10000,10000,10000,0,-0.07407407407407407
114,2016-12-08,10700,10700,10700,10700,2,0.07000000000000006
115,2016-12-09,10700,10700,10700,10700,0,0.0
116,2016-12-12,10200,10200,10200,10200,0,-0.04672897196261683
117,2016-12-13,10200,10200,10200,10200,0,0.0
118,2016-12-14,10000,10000,10000,10000,0,-0.019607843137254943
119,2016-12-15,10000,10000,10000,10000,0,0.0
120,2016-12-16,10000,10000,10000,10000,0,0.0
121,2016-12-19,10000,10000,10000,10000,0,0.0
122,2016-12-20,10000,10000,10000,10000,0,0.0
123,2016-12-21,10000,10000,10000,10000,0,0.0
124,2016-12-22,10000,10000,10000,10000,0,0.0
125,2016-12-23,10000,10000,10000,10000,0,0.0
126,2016-12-26,10000,10000,10000,10000,0,0.0
127,2016-12-27,10000,10000,10000,10000,0,0.0
128,2016-12-28,10000,10000,10000,10000,0,0.0
129,2016-12-29,10000,10000,10000,10000,0,0.0
130,2017-01-02,10000,10000,10000,10000,0,0.0
131,2017-01-03,10000,10000,10000,10000,0,0.0
132,2017-01-04,10000,10000,10000,10000,0,0.0
133,2017-01-05,10000,10000,10000,10000,0,0.0
134,2017-01-06,10000,10000,10000,10000,0,0.0
135,2017-01-09,10000,10000,10000,10000,5,0.0
136,2017-01-10,10000,10000,10000,10000,0,0.0
137,2017-01-11,8500,10400,8500,10400,2,0.040000000000000036
138,2017-01-12,10000,10000,10000,10000,0,-0.038461538461538436
139,2017-01-13,10000,10000,10000,10000,0,0.0
140,2017-01-16,10000,10000,10000,10000,0,0.0
141,2017-01-17,10000,10000,10000,10000,0,0.0
142,2017-01-18,10000,10000,10000,10000,0,0.0
143,2017-01-19,10000,10000,10000,10000,0,0.0
144,2017-01-20,10000,10000,10000,10000,0,0.0
145,2017-01-23,10000,10000,10000,10000,0,0.0
146,2017-01-24,10000,10000,10000,10000,0,0.0
147,2017-01-25,10000,10000,10000,10000,0,0.0
148,2017-01-26,10000,10000,10000,10000,0,0.0
149,2017-01-31,10000,10000,10000,10000,0,0.0
150,2017-02-01,10000,10000,10000,10000,0,0.0
151,2017-02-02,10000,10000,10000,10000,0,0.0
152,2017-02-03,10000,10000,10000,10000,0,0.0
153,2017-02-06,10000,10000,10000,10000,0,0.0
154,2017-02-07,10000,10000,10000,10000,0,0.0
155,2017-02-08,10000,10000,10000,10000,0,0.0
156,2017-02-09,10000,10000,10000,10000,0,0.0
157,2017-02-10,10000,10000,10000,10000,0,0.0
158,2017-02-13,9500,9500,9500,9500,0,-0.050000000000000044
159,2017-02-14,9500,9500,9500,9500,0,0.0
160,2017-02-15,9500,9500,9500,9500,0,0.0
161,2017-02-16,9500,9500,9500,9500,0,0.0
162,2017-02-17,9000,9000,9000,9000,0,-0.052631578947368474
163,2017-02-20,8500,8500,8500,8500,110,-0.05555555555555558
164,2017-02-21,9700,9700,9700,9700,5,0.14117647058823524
165,2017-02-22,8700,8700,8700,8700,0,-0.1030927835051546
166,2017-02-23,8510,8510,8510,8510,0,-0.02183908045977012
167,2017-02-24,8050,8050,8050,8050,120,-0.05405405405405406
168,2017-02-27,8310,8310,8310,8310,120,0.032298136645962705
169,2017-02-28,9000,9500,8970,9500,233,0.1432009626955475
170,2017-03-02,10400,10400,10400,10400,1,0.09473684210526323
171,2017-03-03,8850,8850,8850,8850,5,-0.14903846153846156
172,2017-03-06,8350,8850,8350,8850,125,0.0
173,2017-03-07,7880,8350,7880,8350,132,-0.05649717514124297
174,2017-03-08,8320,8320,8320,8320,0,-0.003592814371257469
175,2017-03-09,7450,7890,7450,7890,137,-0.05168269230769229
176,2017-03-10,9060,9060,9060,9060,1,0.14828897338403046
177,2017-03-13,7710,7710,7710,7710,2,-0.14900662251655628
178,2017-03-14,7100,7100,7100,7100,0,-0.079118028534371
179,2017-03-15,7000,7400,7000,7400,147,0.04225352112676051
180,2017-03-16,7050,7050,7050,7050,0,-0.04729729729729726
181,2017-03-17,8100,8100,8100,8100,1,0.14893617021276606
182,2017-03-20,6890,7100,6890,7100,148,-0.12345679012345678
183,2017-03-21,8160,8160,8160,8160,1,0.14929577464788735
184,2017-03-22,8120,8600,8120,8600,126,0.05392156862745101
185,2017-03-23,9880,9880,9880,9880,1,0.14883720930232558
186,2017-03-24,10400,10400,8400,8400,2,-0.1497975708502024
187,2017-03-27,7150,7570,7150,7570,141,-0.09880952380952379
188,2017-03-28,6940,6940,6940,6940,0,-0.08322324966974903
189,2017-03-29,6760,7160,6760,7160,149,0.03170028818443793
190,2017-03-30,6770,6770,6770,6770,0,-0.0544692737430168
191,2017-03-31,6140,6140,6140,6140,163,-0.09305760709010336
192,2017-04-03,6200,6200,6200,6200,5,0.009771986970684043
193,2017-04-04,5270,5280,5270,5280,2,-0.1483870967741936
194,2017-04-05,4490,4490,4490,4490,2,-0.14962121212121215
195,2017-04-06,5000,5160,4720,4720,301,0.05122494432071267
196,2017-04-07,4020,5420,4020,4030,214,-0.14618644067796616
