,Date,Open,High,Low,Close,Volume,Change
0,2016-07-25,6300,6450,6300,6450,511,
1,2016-07-26,6450,6450,6450,6450,0,0.0
2,2016-07-27,6450,6450,6450,6450,0,0.0
3,2016-07-28,6450,6450,6450,6450,0,0.0
4,2016-07-29,6450,6450,6450,6450,0,0.0
5,2016-08-01,6450,6450,6450,6450,0,0.0
6,2016-08-02,6450,6450,6450,6450,0,0.0
7,2016-08-03,6450,6450,6450,6450,0,0.0
8,2016-08-04,6450,6450,6450,6450,0,0.0
9,2016-08-05,6450,6450,6450,6450,0,0.0
10,2016-08-08,6450,6450,6450,6450,0,0.0
11,2016-08-09,6450,6450,6450,6450,0,0.0
12,2016-08-10,6450,6450,6450,6450,0,0.0
13,2016-08-11,6450,6450,6450,6450,0,0.0
14,2016-08-12,6450,6450,6450,6450,0,0.0
15,2016-08-16,6450,6450,6450,6450,0,0.0
16,2016-08-17,6450,6450,6450,6450,0,0.0
17,2016-08-18,6450,6450,6450,6450,0,0.0
18,2016-08-19,6450,6450,6450,6450,0,0.0
19,2016-08-22,6450,6450,6450,6450,0,0.0
20,2016-08-23,6450,6450,6450,6450,0,0.0
21,2016-08-24,6450,6450,6450,6450,0,0.0
22,2016-08-25,6450,6450,6450,6450,0,0.0
23,2016-08-26,6450,6450,6450,6450,0,0.0
24,2016-08-29,6450,6450,6450,6450,0,0.0
25,2016-08-30,6450,6450,6450,6450,0,0.0
26,2016-08-31,6450,6450,6450,6450,0,0.0
27,2016-09-01,6450,6450,6450,6450,0,0.0
28,2016-09-02,6450,6450,6450,6450,0,0.0
29,2016-09-05,6450,6450,6450,6450,0,0.0
30,2016-09-06,6450,6450,6450,6450,0,0.0
31,2016-09-07,6450,6450,6450,6450,0,0.0
32,2016-09-08,6450,6450,6450,6450,0,0.0
33,2016-09-09,6450,6450,6450,6450,0,0.0
34,2016-09-12,6450,6450,6450,6450,0,0.0
35,2016-09-13,6450,6450,6450,6450,0,0.0
36,2016-09-19,6450,6450,6450,6450,0,0.0
37,2016-09-20,6450,6450,6450,6450,400,0.0
38,2016-09-21,6450,6450,6450,6450,0,0.0
39,2016-09-22,6450,6450,6450,6450,400,0.0
40,2016-09-23,6450,6450,6450,6450,0,0.0
41,2016-09-26,6450,6450,6450,6450,0,0.0
42,2016-09-27,6450,6450,6450,6450,0,0.0
43,2016-09-28,6450,6450,6450,6450,0,0.0
44,2016-09-29,6450,6450,6450,6450,0,0.0
45,2016-09-30,6450,6450,6450,6450,0,0.0
46,2016-10-04,6450,6450,6450,6450,0,0.0
47,2016-10-05,6450,6450,6450,6450,0,0.0
48,2016-10-06,6450,6450,6450,6450,0,0.0
49,2016-10-07,6450,6450,6450,6450,0,0.0
50,2016-10-10,6450,6450,6450,6450,0,0.0
51,2016-10-11,6450,6450,6450,6450,0,0.0
52,2016-10-12,6450,6450,6450,6450,0,0.0
53,2016-10-13,6450,6450,6450,6450,0,0.0
54,2016-10-14,6390,6390,6390,6390,99,-0.009302325581395321
55,2016-10-17,6390,6390,6390,6390,0,0.0
56,2016-10-18,6390,6390,6390,6390,0,0.0
57,2016-10-19,6390,6390,6390,6390,0,0.0
58,2016-10-20,6390,6390,6390,6390,0,0.0
59,2016-10-21,6390,6390,6390,6390,0,0.0
60,2016-10-24,6390,6390,6390,6390,0,0.0
61,2016-10-25,6390,6390,6390,6390,0,0.0
62,2016-10-26,6390,6390,6390,6390,0,0.0
63,2016-10-27,6390,6390,6390,6390,0,0.0
64,2016-10-28,6390,6390,6390,6390,0,0.0
65,2016-10-31,6390,6390,6390,6390,0,0.0
66,2016-11-01,6390,6390,6390,6390,0,0.0
67,2016-11-02,6390,6390,6390,6390,0,0.0
68,2016-11-03,6390,6390,6390,6390,0,0.0
69,2016-11-04,6390,6390,6390,6390,0,0.0
70,2016-11-07,6390,6390,6390,6390,0,0.0
71,2016-11-08,6390,6390,6390,6390,0,0.0
72,2016-11-09,6390,6390,6390,6390,0,0.0
73,2016-11-10,6390,6390,6390,6390,0,0.0
74,2016-11-11,6390,6390,6390,6390,0,0.0
75,2016-11-14,6390,6390,6390,6390,0,0.0
76,2016-11-15,6390,6390,6390,6390,0,0.0
77,2016-11-16,6390,6390,6390,6390,0,0.0
78,2016-11-17,6390,6390,6390,6390,0,0.0
79,2016-11-18,6390,6390,6390,6390,0,0.0
80,2016-11-21,6390,6390,6390,6390,0,0.0
81,2016-11-22,6390,6390,6390,6390,0,0.0
82,2016-11-23,6390,6390,6390,6390,0,0.0
83,2016-11-24,6390,6390,6390,6390,0,0.0
84,2016-11-25,6390,6390,6390,6390,0,0.0
85,2016-11-28,6390,6390,6390,6390,0,0.0
86,2016-11-29,6390,6390,6390,6390,0,0.0
87,2016-11-30,6390,6390,6390,6390,0,0.0
88,2016-12-01,6390,6390,6390,6390,0,0.0
89,2016-12-02,6390,6390,6390,6390,0,0.0
90,2016-12-05,6390,6390,6390,6390,0,0.0
91,2016-12-06,6390,6390,6390,6390,0,0.0
92,2016-12-07,6390,6390,6390,6390,1,0.0
93,2016-12-08,6000,6000,6000,6000,0,-0.06103286384976525
94,2016-12-09,6000,6000,6000,6000,0,0.0
95,2016-12-12,6000,6000,6000,6000,0,0.0
96,2016-12-13,6000,6000,6000,6000,0,0.0
97,2016-12-14,6000,6000,6000,6000,0,0.0
98,2016-12-15,6000,6000,6000,6000,0,0.0
99,2016-12-16,6000,6000,6000,6000,0,0.0
100,2016-12-19,5900,5900,5900,5900,0,-0.01666666666666672
101,2016-12-20,5900,5900,5900,5900,0,0.0
102,2016-12-21,5800,5800,5800,5800,0,-0.016949152542372836
103,2016-12-22,5800,5800,5800,5800,0,0.0
104,2016-12-23,5700,5700,5700,5700,0,-0.017241379310344862
105,2016-12-26,5000,5000,5000,5000,0,-0.1228070175438597
106,2016-12-27,5000,5000,5000,5000,0,0.0
107,2016-12-28,4500,4500,4500,4500,0,-0.09999999999999998
108,2016-12-29,4000,4000,4000,4000,98,-0.11111111111111116
109,2017-01-02,4000,4000,4000,4000,0,0.0
110,2017-01-03,4000,4000,4000,4000,0,0.0
111,2017-01-04,4000,4000,4000,4000,0,0.0
112,2017-01-05,4000,4000,4000,4000,0,0.0
113,2017-01-06,4000,4000,4000,4000,10,0.0
114,2017-01-09,4100,4100,4100,4100,60,0.02499999999999991
115,2017-01-10,4100,4300,3485,4300,81,0.04878048780487809
116,2017-01-11,4400,4400,4400,4400,0,0.023255813953488413
117,2017-01-12,4500,4500,4500,4500,0,0.022727272727272707
118,2017-01-13,4800,4800,4800,4800,17,0.06666666666666665
119,2017-01-16,4900,4900,4900,4900,50,0.02083333333333326
120,2017-01-17,4900,4900,4900,4900,15,0.0
121,2017-01-18,4900,4900,4900,4900,5,0.0
122,2017-01-19,4900,4900,4900,4900,0,0.0
123,2017-01-20,4900,4900,4900,4900,0,0.0
124,2017-01-23,4900,4900,4900,4900,0,0.0
125,2017-01-24,4900,4900,4900,4900,0,0.0
126,2017-01-25,4900,4900,4900,4900,0,0.0
127,2017-01-26,4900,4900,4900,4900,0,0.0
128,2017-01-31,4900,4900,4900,4900,0,0.0
129,2017-02-01,4900,4900,4900,4900,0,0.0
130,2017-02-02,4900,4900,4900,4900,0,0.0
131,2017-02-03,4900,4900,4900,4900,0,0.0
132,2017-02-06,4900,4900,4900,4900,0,0.0
133,2017-02-07,4900,4900,4900,4900,0,0.0
134,2017-02-08,4900,4900,4900,4900,0,0.0
135,2017-02-09,4900,4900,4900,4900,0,0.0
136,2017-02-10,4900,4900,4900,4900,0,0.0
137,2017-02-13,4900,4900,4900,4900,0,0.0
138,2017-02-14,4900,4900,4900,4900,0,0.0
139,2017-02-15,4900,4900,4900,4900,0,0.0
140,2017-02-16,4900,4900,4900,4900,0,0.0
141,2017-02-17,4900,4900,4900,4900,0,0.0
142,2017-02-20,4900,4900,4900,4900,5,0.0
143,2017-02-21,4900,4900,4900,4900,0,0.0
144,2017-02-22,4900,4900,4900,4900,0,0.0
145,2017-02-23,4900,4900,4900,4900,5,0.0
146,2017-02-24,4900,4900,4900,4900,0,0.0
147,2017-02-27,4900,4900,4900,4900,0,0.0
148,2017-02-28,4900,4900,4900,4900,0,0.0
149,2017-03-02,4900,4900,4900,4900,5,0.0
150,2017-03-03,4900,4900,4900,4900,0,0.0
151,2017-03-06,4900,4900,4900,4900,0,0.0
152,2017-03-07,4900,4900,4900,4900,0,0.0
153,2017-03-08,4900,4900,4900,4900,0,0.0
154,2017-03-09,4900,4900,4900,4900,0,0.0
155,2017-03-10,4900,4900,4900,4900,0,0.0
156,2017-03-13,4900,4900,4900,4900,0,0.0
157,2017-03-14,4900,4900,4900,4900,0,0.0
158,2017-03-15,4900,4900,4900,4900,0,0.0
159,2017-03-16,4900,4900,4900,4900,0,0.0
160,2017-03-17,4900,4900,4900,4900,0,0.0
161,2017-03-20,4900,4900,4900,4900,0,0.0
162,2017-03-21,4900,4900,4900,4900,1,0.0
163,2017-03-22,4900,4900,4900,4900,0,0.0
164,2017-03-23,4900,4900,4900,4900,0,0.0
165,2017-03-24,4900,4900,4900,4900,0,0.0
166,2017-03-27,4900,4900,4900,4900,0,0.0
167,2017-03-28,4900,4900,4900,4900,0,0.0
168,2017-03-29,4900,4900,4900,4900,5,0.0
169,2017-03-30,4900,4900,4900,4900,0,0.0
170,2017-03-31,4900,4900,4900,4900,0,0.0
171,2017-04-03,4900,4900,4900,4900,0,0.0
172,2017-04-04,4900,4900,4900,4900,0,0.0
173,2017-04-05,4900,4900,4900,4900,0,0.0
174,2017-04-06,4900,4900,4900,4900,0,0.0
175,2017-04-07,4900,4900,4900,4900,0,0.0
176,2017-04-10,4900,4900,4900,4900,0,0.0
177,2017-04-11,4900,4900,4900,4900,0,0.0
178,2017-04-12,4900,4900,4900,4900,0,0.0
179,2017-04-13,4900,4900,4900,4900,0,0.0
180,2017-04-14,4900,4900,4900,4900,5,0.0
181,2017-04-17,4900,4900,4900,4900,0,0.0
182,2017-04-18,4900,4900,4900,4900,0,0.0
183,2017-04-19,4900,4900,4900,4900,1,0.0
184,2017-04-20,4900,4900,4900,4900,0,0.0
185,2017-04-21,4900,4900,4900,4900,0,0.0
186,2017-04-24,4900,4900,4900,4900,0,0.0
187,2017-04-25,4900,4900,4900,4900,0,0.0
