,Date,Open,High,Low,Close,Volume,Change
0,2017-11-29,14500,15900,11650,12500,1774104,
1,2017-11-30,12600,13450,12350,12500,657082,0.0
2,2017-12-01,12700,13050,12400,12550,290076,0.0040000000000000036
3,2017-12-04,12600,12800,12500,12550,126956,0.0
4,2017-12-05,12450,12600,12000,12400,160020,-0.01195219123505975
5,2017-12-06,12400,12500,11700,11700,187291,-0.056451612903225756
6,2017-12-07,11700,11950,11100,11600,126716,-0.008547008547008517
7,2017-12-08,11600,11800,11250,11250,77139,-0.030172413793103425
8,2017-12-11,11200,11250,10750,11150,99728,-0.008888888888888835
9,2017-12-12,11150,11650,10900,10900,89851,-0.022421524663677084
10,2017-12-13,10900,11100,10700,10800,90510,-0.00917431192660545
11,2017-12-14,10800,10800,10500,10700,117529,-0.0092592592592593
12,2017-12-15,10700,11050,10450,10450,221851,-0.02336448598130836
13,2017-12-18,10500,10500,10100,10100,154257,-0.03349282296650713
14,2017-12-19,10150,10300,9800,9950,99195,-0.014851485148514865
15,2017-12-20,9970,10050,9870,9940,22614,-0.0010050251256281673
16,2017-12-21,10050,10050,9850,9970,17378,0.003018108651911433
17,2017-12-22,9920,9960,9690,9810,60352,-0.016048144433299938
18,2017-12-26,9900,10200,9750,9950,45901,0.014271151885830724
19,2017-12-27,9950,10200,9910,10050,18485,0.01005025125628145
20,2017-12-28,10150,10450,10050,10150,31071,0.00995024875621886
21,2018-01-02,10300,10300,10000,10300,21671,0.014778325123152802
22,2018-01-03,10400,11200,10300,11150,58954,0.08252427184466016
23,2018-01-04,11350,11550,10850,11150,42323,0.0
24,2018-01-05,11500,11500,11150,11150,21716,0.0
25,2018-01-08,11450,11450,10900,10900,43879,-0.022421524663677084
26,2018-01-09,10950,11650,10950,11650,94499,0.0688073394495412
27,2018-01-10,11550,12200,11350,12200,52141,0.047210300429184615
28,2018-01-11,12200,12700,11900,12400,81247,0.016393442622950838
29,2018-01-12,12400,12750,12050,12150,44593,-0.020161290322580627
30,2018-01-15,12150,12350,12050,12300,21894,0.012345679012345734
31,2018-01-16,12200,12400,12150,12300,12320,0.0
32,2018-01-17,12350,12500,12150,12400,22459,0.008130081300812941
33,2018-01-18,12400,12800,12200,12700,25926,0.024193548387096753
34,2018-01-19,12800,12950,12550,12900,23320,0.015748031496062964
35,2018-01-22,13150,13500,12700,13100,56209,0.015503875968992276
36,2018-01-23,13350,13550,12850,13500,75201,0.03053435114503822
37,2018-01-24,13700,13700,13250,13450,21743,-0.0037037037037036535
38,2018-01-25,13350,13800,13200,13750,67526,0.02230483271375472
39,2018-01-26,13750,14250,13350,13600,32288,-0.010909090909090868
40,2018-01-29,13600,13700,13100,13600,44483,0.0
41,2018-01-30,13600,13650,13300,13600,41406,0.0
